,pos,url,crawl_day
0,0,https://www.cadenaser.com/nacional/2022/10/06/putas-salid-de-vuestras-madrigueras-como-conejas-vergonzoso-acoso-machista-a-universitarias-de-los-estudiantes-de-un-colegio-mayor-de-madrid-cadena-ser/,2022-10-06
1,1,https://www.cadenaser.com/nacional/2022/10/06/putas-salid-de-vuestras-madrigueras-como-conejas-vergonzoso-acoso-machista-a-universitarias-de-los-estudiantes-de-un-colegio-mayor-de-madrid-cadena-ser/,2022-10-06
2,2,https://www.cadenaser.com/nacional/2022/10/06/el-monicas-putas-lo-escuchaba-cada-dia-la-tradicion-machista-que-lleva-anos-instaurada-en-el-elias-ahuja-cadena-ser/,2022-10-06
3,3,https://www.cadenaser.com/nacional/2022/10/06/arturo-perez-reverte-presenta-revolucion-su-nueva-novela-cadena-ser/,2022-10-06
4,4,https://www.cadenaser.com/nacional/2022/10/06/una-explosion-en-un-edificio-de-alcorcon-deja-tres-heridos-graves-dos-de-ellos-menores-cadena-ser/,2022-10-06
5,5,https://www.cadenaser.com/nacional/2022/10/05/ha-hablado-el-con-las-familias-los-dos-minutos-de-aimar-bretos-sobre-las-palabras-del-vicepresidente-de-madrid-y-las-residencias-cadena-ser/,2022-10-06
6,6,https://www.cadenaser.com/nacional/2022/10/05/ha-hablado-el-con-las-familias-los-dos-minutos-de-aimar-bretos-sobre-las-palabras-del-vicepresidente-de-madrid-y-las-residencias-cadena-ser/,2022-10-06
7,7,https://www.cadenaser.com/nacional/2022/10/06/biden-indulta-a-miles-de-americanos-presos-por-delitos-de-posesion-de-marihuana-cadena-ser/,2022-10-06
8,8,https://www.cadenaser.com/nacional/2022/10/06/el-ministro-de-la-presidencia-felix-bolanos-en-hoy-por-hoy-cadena-ser/,2022-10-06
9,9,https://www.cadenaser.com/nacional/2022/10/06/el-ministro-de-la-presidencia-felix-bolanos-en-hoy-por-hoy-cadena-ser/,2022-10-06
10,10,https://www.cadenaser.com/nacional/2022/10/06/el-fmi-vuelve-a-rebajar-sus-previsiones-y-augura-que-un-tercio-de-los-paises-de-todo-el-mundo-entrara-en-recesion-cadena-ser/,2022-10-06
11,11,https://www.cadenaser.comhttps://www.podiumpodcast.com/podcasts/cambio-de-sentido-podium-os/episodio/3241350/,2022-10-06
12,12,https://www.cadenaser.com/autor/ana_fernandez_vila/a/,2022-10-06
13,13,https://www.cadenaser.com/nacional/2022/10/06/vox-anuncia-el-cese-de-ortega-smith-como-secretario-general-del-partido-y-nombra-a-ignacio-garriga-como-sustituto-cadena-ser/,2022-10-06
14,14,https://www.cadenaser.com/autor/maria_jose_blanes_martinez/a/,2022-10-06
15,15,https://www.cadenaser.com/nacional/2022/10/06/se-publica-el-presupuesto-de-la-casa-real-esto-es-lo-que-cobraran-felipe-vi-y-letizia-en-2023-cadena-ser/,2022-10-06
16,16,https://www.cadenaser.com/autor/maria_jesus_garcia_diez_de_victoria/a/,2022-10-06
17,17,https://www.cadenaser.com/nacional/2022/10/06/es-posible-cultivar-lechugas-en-el-espacio-estamos-experimentando-con-tierra-de-lanzarote-que-cuenta-con-las-mismas-condiciones-que-marte-o-la-luna-cadena-ser/,2022-10-06
18,18,https://www.cadenaser.com/autor/laura_pinero_garcia/a/,2022-10-06
19,19,https://www.cadenaser.com/autor/pablo_romero_gandia/a/,2022-10-06
20,20,https://www.cadenaser.com/autor/lara_salgado_santos/a/,2022-10-06
21,21,https://www.cadenaser.comhttps://retinatendencias.com/cultura-digital/basta-de-distopias-ni-black-mirror-ni-elon-musk-eligen-tu-futuro/,2022-10-06
22,22,https://www.cadenaser.com/castillayleon/2022/10/06/zapatero-muestra-compasion-por-manueco-cuando-escucha-hablar-a-garcia-gallardo-sobre-violencia-de-genero-radio-valladolid/,2022-10-06
23,23,https://www.cadenaser.com/nacional/2022/10/06/el-supremo-revoca-el-regimen-de-visitas-a-un-maltratador-reincidente-por-ser-un-pesimo-modelo-para-su-hija-de-cuatro-anos-cadena-ser/,2022-10-06
24,24,https://www.cadenaser.com/galicia/2022/10/06/muere-la-actriz-beatriz-alvarez-guerra-en-un-accidente-de-coche-en-pontevedra-a-los-28-anos-radio-pontevedra/,2022-10-06
25,25,https://www.cadenaser.com/nacional/2022/10/06/julen-lopetegui-se-despide-del-sevilla-no-tengo-ningun-sentimiento-de-rencor-cadena-ser/,2022-10-06
26,26,https://www.cadenaser.com/nacional/2022/10/06/julen-lopetegui-se-despide-del-sevilla-no-tengo-ningun-sentimiento-de-rencor-cadena-ser/,2022-10-06
27,27,https://www.cadenaser.com/nacional/2022/10/05/luis-rubiales-en-el-larguero-probablemente-el-santiago-bernabeu-albergara-el-partido-inaugural-y-la-final-del-mundial-2030-cadena-ser/,2022-10-06
28,28,https://www.cadenaser.com/nacional/2022/10/05/luis-rubiales-en-el-larguero-probablemente-el-santiago-bernabeu-albergara-el-partido-inaugural-y-la-final-del-mundial-2030-cadena-ser/,2022-10-06
29,29,https://www.cadenaser.com/nacional/2022/10/06/puede-haaland-salir-del-city-en-2024-por-180-millones-cadena-ser/,2022-10-06
30,30,https://www.cadenaser.com/nacional/2022/10/06/la-real-sociedad-continua-su-pleno-europeo-tras-ganar-al-sheriff-tiraspol-cadena-ser/,2022-10-06
31,31,https://www.cadenaser.com/nacional/2022/10/06/la-ser-y-la-nfl-se-asocian-para-emitir-las-mejores-imagenes-de-futbol-americano-en-100-yardas-cadena-ser/,2022-10-06
32,32,https://www.cadenaser.com/nacional/2022/10/06/la-mascota-de-los-denver-nuggets-cobra-el-triple-que-la-jugadora-mejor-pagada-de-la-wnba-cadena-ser/,2022-10-06
33,33,https://www.cadenaser.com/nacional/2022/10/06/palermo-recuerda-entre-lagrimas-a-maradona-cuando-paso-lo-de-mi-hijo-vino-al-hospital-a-estar-conmigo-cadena-ser/,2022-10-06
34,34,https://www.cadenaser.com/nacional/2022/10/06/por-que-no-podemos-saber-cual-fue-la-primera-pelicula-espanola-cadena-ser/,2022-10-06
35,35,https://www.cadenaser.com/nacional/2022/10/06/por-que-no-podemos-saber-cual-fue-la-primera-pelicula-espanola-cadena-ser/,2022-10-06
36,36,https://www.cadenaser.com/nacional/2022/10/06/jorge-javier-vazquez-emprendera-acciones-legales-si-el-rapero-santaflow-canta-amenazas-contra-el-en-el-acto-de-vox-cadena-ser/,2022-10-06
37,37,https://www.cadenaser.com/nacional/2022/10/06/justin-bieber-cancela-su-gira-mundial-por-problemas-de-salud-asi-afectara-a-espana-cadena-ser/,2022-10-06
38,38,https://www.cadenaser.comhttps://elpais.com/escaparate/2022-10-05/pon-fin-a-la-sequedad-capilar-con-estos-diez-protectores-termicos-de-marcas-reconocidas.html?prm=escaparate_cadenaser_home,2022-10-06
39,39,https://www.cadenaser.com/andalucia/2022/10/06/el-boligrafo-chuleta-que-comparte-una-profesora-de-malaga-y-que-es-toda-una-reliquia-universitaria-ser-malaga/,2022-10-06
40,40,https://www.cadenaser.com/nacional/2022/10/06/dani-martin-pide-de-esta-particular-manera-que-le-devuelvan-su-guitarra-cadena-ser/,2022-10-06
41,41,https://www.cadenaser.com/cmadrid/2022/10/06/todo-es-empezar-con-la-xinni-y-paula-cendejas-superar-los-comentarios-de-los-haters-forma-parte-del-crecimiento-de-los-artistas-radio-madrid/,2022-10-06
42,42,https://www.cadenaser.comhttps://motor.elpais.com/conducir/las-grandes-capitales-ponen-freno-a-los-patinetes-electricos/,2022-10-06
43,43,https://www.cadenaser.com/aragon/2022/09/16/la-espana-despoblada-viaja-a-graus-para-explorar-los-valores-de-un-territorio-con-magia-y-sabor-ser-aragon-oriental/,2022-10-06
44,44,https://www.cadenaser.com/aragon/2022/10/05/del-secretismo-a-las-nuevas-tecnologias-asi-ha-cambiado-la-comercializacion-de-la-trufa-negra-de-graus-ser-aragon-oriental/,2022-10-06
45,45,https://www.cadenaser.com/galicia/2022/10/05/ames-acogera-el-foro-de-la-ser-para-abordar-el-fenomeno-de-la-despoblacion-radio-galicia/,2022-10-06
46,0,https://www.cadenaser.com/nacional/2022/10/06/el-monicas-putas-lo-escuchaba-cada-dia-la-tradicion-machista-que-lleva-anos-instaurada-en-el-elias-ahuja-cadena-ser/,2022-10-06
47,1,https://www.cadenaser.com/nacional/2022/10/06/el-monicas-putas-lo-escuchaba-cada-dia-la-tradicion-machista-que-lleva-anos-instaurada-en-el-elias-ahuja-cadena-ser/,2022-10-06
48,2,https://www.cadenaser.com/nacional/2022/10/06/el-colectivo-que-ha-denunciado-los-gritos-machistas-del-elias-ahuja-es-una-accion-coordinada-y-entrana-humillacion-a-un-grupo-cadena-ser/,2022-10-06
49,3,https://www.cadenaser.com/nacional/2022/10/06/biden-indulta-a-miles-de-americanos-presos-por-delitos-de-posesion-de-marihuana-cadena-ser/,2022-10-06
50,5,https://www.cadenaser.com/nacional/2022/10/03/arturo-perez-reverte-una-novela-actual-me-parece-vulgar-porque-el-tiempo-en-que-vivimos-es-vulgar-cadena-ser/,2022-10-06
51,6,https://www.cadenaser.com/nacional/2022/10/03/arturo-perez-reverte-una-novela-actual-me-parece-vulgar-porque-el-tiempo-en-que-vivimos-es-vulgar-cadena-ser/,2022-10-06
52,7,https://www.cadenaser.com/nacional/2022/10/06/ossorio-no-rectifica-insiste-en-que-no-tiene-sentido-investigar-las-muertes-en-las-residencias-y-acusa-a-la-izquierda-de-hacer-dano-a-los-familiares-cadena-ser/,2022-10-06
53,14,https://www.cadenaser.com/autor/jose_manuel_romero_cabrera/a/,2022-10-06
54,20,https://www.cadenaser.com/nacional/2022/10/06/un-muerto-y-al-menos-cinco-heridos-en-un-apunalamiento-masivo-frente-a-un-casino-en-las-vegas-cadena-ser/,2022-10-06
55,23,https://www.cadenaser.com/galicia/2022/10/06/declara-el-maquinista-en-el-juicio-del-alvia-radio-galicia/,2022-10-06
56,29,https://www.cadenaser.com/nacional/2022/10/06/el-betis-conquista-el-olimpico-de-roma-en-una-gran-jornada-europea-de-los-espanoles-en-europa-cadena-ser/,2022-10-06
57,30,https://www.cadenaser.com/nacional/2022/10/06/puede-haaland-salir-del-city-en-2024-por-180-millones-cadena-ser/,2022-10-06
58,34,https://www.cadenaser.com/nacional/2022/10/06/annie-ernaux-gana-el-nobel-de-literatura-2022-cadena-ser/,2022-10-06
59,35,https://www.cadenaser.com/nacional/2022/10/06/annie-ernaux-gana-el-nobel-de-literatura-2022-cadena-ser/,2022-10-06
60,36,https://www.cadenaser.com/autor/marisol_rojas_lopez/a/,2022-10-06
61,37,https://www.cadenaser.com/nacional/2022/10/06/jorge-javier-vazquez-emprendera-acciones-legales-si-el-rapero-santaflow-canta-amenazas-contra-el-en-el-acto-de-vox-cadena-ser/,2022-10-06
62,39,https://www.cadenaser.com/nacional/2022/10/06/justin-bieber-cancela-su-gira-mundial-por-problemas-de-salud-asi-afectara-a-espana-cadena-ser/,2022-10-06
63,40,https://www.cadenaser.com/andalucia/2022/10/06/el-boligrafo-chuleta-que-comparte-una-profesora-de-malaga-y-que-es-toda-una-reliquia-universitaria-ser-malaga/,2022-10-06
64,41,https://www.cadenaser.com/nacional/2022/10/06/dani-martin-pide-de-esta-particular-manera-que-le-devuelvan-su-guitarra-cadena-ser/,2022-10-06
65,0,https://www.cadenaser.com/nacional/2022/10/07/biden-teme-que-el-armagedon-nuclear-este-mas-cerca-que-nunca-desde-los-anos-60-cadena-ser/,2022-10-07
66,1,https://www.cadenaser.com/nacional/2022/10/07/biden-teme-que-el-armagedon-nuclear-este-mas-cerca-que-nunca-desde-los-anos-60-cadena-ser/,2022-10-07
67,2,https://www.cadenaser.com/autor/elsa_llorente_gonzalez/a/,2022-10-07
68,3,https://www.cadenaser.com/nacional/2022/10/07/esto-es-lo-que-cambia-con-la-ley-del-solo-si-es-si-que-ya-esta-en-vigor-cadena-ser/,2022-10-07
69,4,https://www.cadenaser.com/autor/susana_ruiz_solano/a/,2022-10-07
70,5,https://www.cadenaser.com/ser/2021/12/30/internacional/1640878336_755735.html,2022-10-07
71,6,https://www.cadenaser.com/ser/2021/12/30/internacional/1640878336_755735.html,2022-10-07
72,7,https://www.cadenaser.com/cmadrid/2022/10/07/ayuso-sobre-la-investigacion-de-las-muertes-en-las-residencias-de-madrid-reabrir-esto-no-tiene-ninguna-explicacion-radio-madrid/,2022-10-07
73,8,https://www.cadenaser.com/cmadrid/2022/10/07/ayuso-sobre-la-investigacion-de-las-muertes-en-las-residencias-de-madrid-reabrir-esto-no-tiene-ninguna-explicacion-radio-madrid/,2022-10-07
74,9,https://www.cadenaser.com/nacional/2022/10/07/los-colegios-mayores-admiten-que-conocian-practicas-como-los-gritos-machistas-del-elias-ahuja-no-voy-a-negar-que-sabiamos-de-estos-videos-cadena-ser/,2022-10-07
75,10,https://www.cadenaser.com/euskadi/2022/10/07/por-que-no-puede-ser-una-mujer-calva-y-punto-ser-vitoria/,2022-10-07
76,11,https://www.cadenaser.com/nacional/2022/10/07/una-dana-golpea-el-mediterraneo-a-que-zonas-de-espana-afecta-el-temporal-y-hasta-cuando-duraran-las-lluvias-cadena-ser/,2022-10-07
77,12,https://www.cadenaser.com/autor/david_justo_doctor/a/,2022-10-07
78,13,https://www.cadenaser.com/cataluna/2022/10/07/un-ciberataque-hace-caer-todo-el-sistema-informatico-del-consorcio-sanitario-integral-de-cataluna-sercat/,2022-10-07
79,14,https://www.cadenaser.com/autor/elisa_munoz_barrero/a/,2022-10-07
80,15,https://www.cadenaser.com/cmadrid/2022/10/07/cambian-2-anos-y-cinco-meses-de-prision-por-168-dias-de-trabajos-comunitarios-para-una-condenado-por-violencia-de-genero-en-cantabria-radio-santander/,2022-10-07
81,16,https://www.cadenaser.com/navarra/2022/10/07/fallece-una-mujer-de-93-anos-tras-caerse-de-la-silla-de-ruedas-en-un-autobus-en-pamplona-radio-pamplona/,2022-10-07
82,17,https://www.cadenaser.com/autor/laura_martinez_santamarina/a/,2022-10-07
83,18,https://www.cadenaser.com/autor/david_justo_doctor/a/,2022-10-07
84,19,https://www.cadenaser.comhttps://www.20minutos.es/noticia/5066536/0/intrusismo-estafa-y-lesiones-el-cirujano-de-las-barbies-se-enfrenta-a-una-querella-en-espana-por-una-operacion-estetica-fallida/?utm_medium=home&utm_campaign=interc&utm_source=cadenaser.com,2022-10-07
85,20,https://www.cadenaser.com/cmadrid/2022/10/07/ayuso-critica-el-peronismo-y-la-portavoz-de-la-presidencia-argentina-responde-le-recuerdo-que-esta-siendo-investigada-por-las-mascarillas-radio-madrid/,2022-10-07
86,22,https://www.cadenaser.com/comunitat-valenciana/2022/10/07/la-upv-prohibe-a-partir-del-lunes-encender-el-aire-acondicionado-y-la-calefaccion-en-todas-sus-instalaciones-tras-dispararse-la-factura-de-la-luz-radio-valencia/,2022-10-07
87,23,https://www.cadenaser.com/nacional/2022/10/07/expulsan-a-un-reputado-profesor-de-una-universidad-privada-despues-de-que-los-alumnos-se-quejaran-de-que-sus-clases-eran-muy-dificiles-cadena-ser/,2022-10-07
88,24,https://www.cadenaser.com/nacional/2022/10/07/miss-ucrania-protesta-por-compartir-habitacion-con-la-participante-de-rusia-un-pais-terrorista-cadena-ser/,2022-10-07
89,25,https://www.cadenaser.com/nacional/2022/10/07/jamas-vi-algo-asi-la-gente-se-desmayaba-vomitaba-graves-incidentes-en-la-liga-argentina-dejan-por-el-momento-un-muerto-cadena-ser/,2022-10-07
90,26,https://www.cadenaser.com/nacional/2022/10/06/jordi-evole-al-barca-le-vendria-muy-bien-cerrar-correctamente-el-episodio-de-messi-con-su-vuelta-cadena-ser/,2022-10-07
91,27,https://www.cadenaser.com/nacional/2022/10/06/jordi-evole-al-barca-le-vendria-muy-bien-cerrar-correctamente-el-episodio-de-messi-con-su-vuelta-cadena-ser/,2022-10-07
92,28,https://www.cadenaser.com/nacional/2022/10/06/cuando-luis-enrique-dice-una-cosa-va-hasta-el-final-y-no-le-veo-haciendo-la-cola-del-inem-el-factor-que-podria-alejar-una-renovacion-del-seleccionador-cadena-ser/,2022-10-07
93,29,https://www.cadenaser.com/nacional/2022/10/07/ancelotti-solo-dos-jugadores-en-mi-carrera-me-han-dicho-mejor-no-me-pongas-uno-fue-pepe-en-una-final-de-champions-cadena-ser/,2022-10-07
94,31,https://www.cadenaser.com/nacional/2022/10/06/scariolo-senala-por-que-vio-xenofobia-en-el-debate-de-lorenzo-brown-hubo-comentarios-que-no-venian-a-cuento-cadena-ser/,2022-10-07
95,32,https://www.cadenaser.com/nacional/2022/10/07/nunca-te-he-dicho-esto-pero-joaquin-se-cuela-en-una-entrevista-a-borja-iglesias-y-se-hace-viral-con-su-broma-al-delantero-cadena-ser/,2022-10-07
96,36,https://www.cadenaser.com/autor/david_justo_doctor/a/,2022-10-07
97,37,https://www.cadenaser.comhttps://elpais.com/escaparate/2022-10-07/como-limpiar-la-mampara-de-la-ducha-y-seis-productos-basicos-para-lograrlo-con-facilidad.html?prm=escaparate_cadenaser_home,2022-10-07
98,38,https://www.cadenaser.com/nacional/2022/10/07/la-tierna-y-divertida-respuesta-de-una-abuela-a-su-nieto-por-whatsapp-cadena-ser/,2022-10-07
99,39,https://www.cadenaser.com/comunitat-valenciana/2022/10/07/video-una-manada-de-jabalies-cruza-nadando-los-campos-anegados-por-las-lluvias-en-carcaixent-radio-valencia/,2022-10-07
100,40,https://www.cadenaser.com/nacional/2022/10/07/google-presenta-el-pixel-7-y-el-pixel-7-pro-diseno-y-potencia-por-bandera-en-los-mejores-smartphones-de-la-saga-cadena-ser/,2022-10-07
101,41,https://www.cadenaser.comhttps://motor.elpais.com/coches-electricos/los-coches-chinos-invaden-el-mercado/,2022-10-07
102,43,https://www.cadenaser.com/aragon/2022/10/07/de-la-secallona-que-come-georgina-rodriguez-a-un-templo-budista-los-motivos-por-los-que-graus-te-sorprendera-radio-huesca/,2022-10-07
103,0,https://www.cadenaser.com/nacional/2022/10/07/pere-aragones-reunido-con-su-equipo-para-analizar-la-salida-de-junts-del-govern-cadena-ser/,2022-10-08
104,1,https://www.cadenaser.com/nacional/2022/10/07/junts-per-catalunya-rompe-la-coalicion-con-erc-y-abre-una-crisis-de-gobierno-en-cataluna-cadena-ser/,2022-10-08
105,2,https://www.cadenaser.com/nacional/2022/10/07/pedro-sanchez-tras-la-decision-de-junts-en-cataluna-abogo-por-la-estabilidad-en-el-govern-cadena-ser/,2022-10-08
106,3,https://www.cadenaser.comhttps://cadenaser.com/nacional/2022/10/07/jessica-albiach-el-president-aragones-tiene-la-responsabilidad-ahora-de-articular-una-mayoria-progresista-cadena-ser/,2022-10-08
107,4,https://www.cadenaser.comhttps://cadenaser.com/nacional/2022/10/07/jessica-albiach-el-president-aragones-tiene-la-responsabilidad-ahora-de-articular-una-mayoria-progresista-cadena-ser/,2022-10-08
108,6,https://www.cadenaser.comhttps://cadenaser.com/nacional/2022/10/07/a-veces-los-mandatarios-nos-utilizan-como-escudo-humano-asi-trabajan-los-interpretes-protagonistas-silenciosos-de-las-reuniones-mas-criticas-cadena-ser/,2022-10-08
109,8,https://www.cadenaser.com/nacional/2022/10/07/ah-que-ya-lo-ha-dicho-el-momento-tierra-tragame-de-sanchez-por-culpa-de-macron-cadena-ser/,2022-10-08
110,9,https://www.cadenaser.com/nacional/2022/10/07/ah-que-ya-lo-ha-dicho-el-momento-tierra-tragame-de-sanchez-por-culpa-de-macron-cadena-ser/,2022-10-08
111,10,https://www.cadenaser.com/nacional/2022/09/23/el-actor-ricardo-gomez-se-enfrenta-al-desafio-de-a-las-bravas-cadena-ser/,2022-10-08
112,11,https://www.cadenaser.com/nacional/2022/09/30/lorena-castell-canta-y-baila-en-el-desafio-de-a-las-bravas-cadena-ser/,2022-10-08
113,12,https://www.cadenaser.com/nacional/2022/09/23/el-actor-ricardo-gomez-se-enfrenta-al-desafio-de-a-las-bravas-cadena-ser/,2022-10-08
114,14,https://www.cadenaser.com/nacional/2022/10/07/dentro-de-unos-anos-ocuparan-puestos-de-responsabilidad-social-porque-sus-padres-les-pueden-pagar-la-educacion-carles-francino-denuncia-los-comportamientos-machistas-del-ahuja-cadena-ser/,2022-10-08
115,16,https://www.cadenaser.com/nacional/2022/10/07/dentro-de-unos-anos-ocuparan-puestos-de-responsabilidad-social-porque-sus-padres-les-pueden-pagar-la-educacion-carles-francino-denuncia-los-comportamientos-machistas-del-ahuja-cadena-ser/,2022-10-08
116,18,https://www.cadenaser.com/nacional/2022/10/07/pablo-iglesias-no-logra-la-plaza-de-profesor-asociado-de-periodismo-en-la-ucm-a-la-que-aspiraba-queda-en-quinto-lugar-cadena-ser/,2022-10-08
117,21,https://www.cadenaser.com/cmadrid/2022/10/03/el-tiroteo-en-el-que-fue-asesinado-un-joven-de-alcorcon-fue-precedido-de-una-reyerta-con-dos-heridos-por-arma-blanca-en-una-discoteca-ser-madrid-oeste/,2022-10-08
118,22,https://www.cadenaser.com/cmadrid/2022/10/03/el-tiroteo-en-el-que-fue-asesinado-un-joven-de-alcorcon-fue-precedido-de-una-reyerta-con-dos-heridos-por-arma-blanca-en-una-discoteca-ser-madrid-oeste/,2022-10-08
119,23,https://www.cadenaser.comhttps://cadenaser.com/nacional/2022/10/07/canciones-de-otono-joe-crepusculo-bomba-estereo-manu-chao-martes-niebla-lady-banana-confeti-de-odio-panda-bear-jockstrap-cadena-ser/,2022-10-08
120,24,https://www.cadenaser.comhttps://cadenaser.com/nacional/2022/10/07/rigoberta-bandini-lo-vuelve-a-hacer-dedica-su-nueva-cancion-a-su-hijo-y-todas-las-madres-se-sienten-representadas-con-sus-palabras-cadena-ser/,2022-10-08
121,25,https://www.cadenaser.comhttps://cadenaser.com/nacional/2022/10/07/canciones-de-otono-joe-crepusculo-bomba-estereo-manu-chao-martes-niebla-lady-banana-confeti-de-odio-panda-bear-jockstrap-cadena-ser/,2022-10-08
122,26,https://www.cadenaser.com/nacional/2022/10/07/el-mensaje-de-ximo-puig-a-quienes-se-oponen-a-los-impuestos-sin-ellos-no-hubiesemos-salido-de-la-pandemia-cadena-ser/,2022-10-08
123,27,https://www.cadenaser.com/castillayleon/2022/10/07/hallado-sin-vida-el-cuerpo-del-hombre-desaparecido-en-olmedo-valladolid-el-pasado-miercoles-radio-valladolid/,2022-10-08
